track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,umur,calm,energic,sad,happy
1n7xFAY4xoPeqRvrkzAtsw,Good Old-Fashioned Lover Boy - Remastered 2011,Queen,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,173173,4,dewasa,1,0,1,0
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,213307,4,dewasa,1,0,1,0
3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,4,dewasa,1,0,0,0
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304787,4,dewasa,1,0,1,0
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4,dewasa,1,0,0,0
63BcfK6YAzJYeISaTPr6IO,Big Poppa - 2007 Remaster,The Notorious B.I.G.,0.765,0.671,9,-5.249,0,0.278,0.344,0.0,0.0506,0.798,84.5,249867,4,dewasa,0,0,0,0
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,Kendrick Lamar,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,386907,4,dewasa,1,0,1,0
1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,Kanye West,0.435,0.76,8,-4.935,0,0.0721,0.0175,0.0,0.158,0.206,80.082,351947,4,dewasa,1,0,1,0
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Kanye West,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507,4,dewasa,1,0,1,0
51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill),Travis Scott,0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,339067,4,dewasa,1,0,1,0
6eVM9lCmIqwGTUOoeH61Lu,Hug Me,Pharrell Williams,0.842,0.622,0,-5.437,1,0.0967,0.0684,0.0,0.33,0.587,139.927,140733,4,dewasa,1,0,0,1
5hM5arv9KDbCHS0k9uqwjr,Borderline,Tame Impala,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,237800,4,dewasa,1,0,0,0
52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",Tame Impala,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240,4,dewasa,1,0,1,1
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,dewasa,1,0,1,0
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4,dewasa,1,0,1,0
5FSt6K70gANsecaAtXFVbR,When Will I See You Again,Shakka,0.593,0.893,6,-5.811,1,0.132,0.301,0.0,0.135,0.63,150.085,218000,4,dewasa,1,0,0,1
42Lq6GBO5KUSNeSgJsOoke,Panama,Van Halen,0.514,0.987,8,-5.391,1,0.109,0.00135,0.000193,0.0697,0.298,141.257,212640,4,dewasa,1,0,1,1
4mGJcOKQhmISIWgQ3xCiLB,Til I Forget About You,Big Time Rush,0.568,0.865,5,-3.653,1,0.0486,0.00632,0.0,0.158,0.55,122.014,237947,4,dewasa,1,0,0,0
6knXMt7UIPPJveAtsP1Dq4,Don't Run Away,Tyler James Williams,0.747,0.801,7,-6.172,0,0.0493,0.0783,0.0,0.0656,0.713,126.798,176253,4,dewasa,1,0,0,1
5ZkAx8zjLiSs1nMmBwJoZS,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",Owl City,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,218093,4,dewasa,1,0,1,1
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,Childish Gambino,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,297404,4,dewasa,1,1,1,1
4gZDCOFuLCxCRWNhSEcOtJ,These Days,Wallows,0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,202627,4,dewasa,1,0,0,0
6kE3BJhZYLIfGLQY2hSzaM,Younger,The Hails,0.7,0.444,9,-6.614,1,0.0349,0.22,4.52e-06,0.193,0.837,170.016,227110,4,dewasa,1,1,0,1
796gbCqHEHWvEqtYOBXibL,Fake a Frown,The Hails,0.758,0.634,6,-6.851,0,0.031,0.104,0.000151,0.0973,0.705,112.034,205760,4,dewasa,1,0,0,0
0oUBuOO4g9P4lREqfqR5nq,A Man Without Love,Engelbert Humperdinck,0.538,0.467,2,-9.589,1,0.0327,0.637,0.0,0.115,0.507,111.766,203133,4,dewasa,1,0,1,0
7ETijvgUdK7rBlGfvhiWQj,Stay,The Hails,0.665,0.723,9,-4.086,1,0.0269,0.00412,0.000975,0.124,0.657,127.035,159213,4,dewasa,1,0,0,1
3usbnvDFtOhY09cRNar8Zg,FRIENDS,LAUNDRY DAY,0.522,0.554,5,-6.978,1,0.029,0.49,1.04e-05,0.155,0.512,87.051,266472,4,dewasa,1,0,1,0
2h4BV7jx9Ltz9NxC2zgNcW,"Now or Never (feat. Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms Cast,0.449,0.957,2,-3.797,1,0.061,0.000197,0.0,0.0242,0.785,175.954,184128,4,dewasa,1,1,0,1
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),Lil Nas X,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,137876,4,dewasa,1,1,0,1
7CBXta3Je26MMHOFGERplS,Miss The Rage - Remix,Toxic Tripz,0.514,0.659,8,-7.903,1,0.033,1.07e-05,0.312,0.139,0.181,104.028,175040,5,dewasa,0,0,1,0
4p5Phj0pcXWW7B81lUGowi,masquerade x miss the rage,acti,0.496,0.835,8,-16.298,1,0.0511,0.0244,0.589,0.28,0.913,153.957,112385,4,dewasa,0,0,0,1
